"","GEOID2_Tex","GEOID","rel_n_2008","rel_n_2016","fac_n_2008","fac_n_2016","rel_diff","fac_diff"
"1357",90034161001,"1500000US090034161001",0,0,0,0,0,0
"1358",90034162003,"1500000US090034162003",0,0,0,0,0,0
"1359",90034162001,"1500000US090034162001",0,0,0,0,0,0
"1360",90034162002,"1500000US090034162002",0,0,0,0,0,0
"1361",90034053002,"1500000US090034053002",0,0,0,0,0,0
"1362",90034053004,"1500000US090034053004",0,0,0,0,0,0
"1363",90034054003,"1500000US090034054003",0,0,0,0,0,0
"1364",90034054001,"1500000US090034054001",100,0,1,0,-100,-1
"1365",90034054002,"1500000US090034054002",250092.29,194642,4,3,-55450.29,-1
"1366",90034054004,"1500000US090034054004",0,0,0,0,0,0
"1367",90034055005,"1500000US090034055005",0,0,0,0,0,0
"1368",90034055004,"1500000US090034055004",0,0,0,0,0,0
"1369",90034806001,"1500000US090034806001",0,0,0,0,0,0
"1370",90034807002,"1500000US090034807002",0,0,0,0,0,0
"1371",90034807001,"1500000US090034807001",0,0,0,0,0,0
"1372",90034601009,"1500000US090034601009",0,0,0,0,0,0
"1373",90034601001,"1500000US090034601001",0,0,0,0,0,0
"1374",90034602013,"1500000US090034602013",530,0,1,0,-530,-1
"1375",90034602014,"1500000US090034602014",0,0,0,0,0,0
"1376",90034602012,"1500000US090034602012",500,5,2,3,-495,1
"1377",90034731002,"1500000US090034731002",0,0,0,0,0,0
"1378",90034731003,"1500000US090034731003",0,0,0,0,0,0
"1379",90034731009,"1500000US090034731009",0,0,0,0,0,0
"1380",90034731001,"1500000US090034731001",0,0,0,0,0,0
"1381",90034731005,"1500000US090034731005",0,0,0,0,0,0
"1382",90035038002,"1500000US090035038002",0,0,0,0,0,0
"1383",90035033001,"1500000US090035033001",0,0,0,0,0,0
"1384",90035034002,"1500000US090035034002",0,0,0,0,0,0
"1385",90035034001,"1500000US090035034001",0,0,0,0,0,0
"1386",90035035001,"1500000US090035035001",0,0,0,0,0,0
"1387",90035036001,"1500000US090035036001",0,0,0,0,0,0
"1388",90035037002,"1500000US090035037002",0,0,0,0,0,0
"1389",90035037001,"1500000US090035037001",0,0,0,0,0,0
"1390",90035038001,"1500000US090035038001",0,0,0,0,0,0
"1391",90035039004,"1500000US090035039004",0,0,0,0,0,0
"1392",90035039003,"1500000US090035039003",0,0,0,0,0,0
"1393",90034303021,"1500000US090034303021",0,0,0,0,0,0
"1394",90034304009,"1500000US090034304009",0,0,0,0,0,0
"1395",90034304001,"1500000US090034304001",16142,14824,1,1,-1318,0
"1396",90034305009,"1500000US090034305009",0,0,0,0,0,0
"1397",90034305001,"1500000US090034305001",5.92,1.76,2,2,-4.16,0
"1398",90034306019,"1500000US090034306019",0,17.8,0,1,17.8,1
"1399",90034163004,"1500000US090034163004",0,0,0,0,0,0
"1400",90034163001,"1500000US090034163001",0,0,1,0,0,-1
"1401",90034163003,"1500000US090034163003",35,0,1,1,-35,0
"1402",90034164004,"1500000US090034164004",0.4,0.4,1,1,0,0
"1403",90034164002,"1500000US090034164002",0,0,0,0,0,0
"1404",90034164001,"1500000US090034164001",0,0,0,0,0,0
"1405",90034165006,"1500000US090034165006",0,0,0,0,0,0
"1406",90034165005,"1500000US090034165005",0,0,0,0,0,0
"1407",90034055003,"1500000US090034055003",0,0,0,0,0,0
"1408",90034056006,"1500000US090034056006",0,0,0,0,0,0
"1409",90034056007,"1500000US090034056007",0,0,0,0,0,0
"1410",90034056005,"1500000US090034056005",0,0,0,0,0,0
"1411",90034056004,"1500000US090034056004",0,0,0,0,0,0
"1412",90034056002,"1500000US090034056002",0,0,0,0,0,0
"1413",90034056001,"1500000US090034056001",0,0,0,0,0,0
"1414",90034056003,"1500000US090034056003",0,0,0,0,0,0
"1415",90034602011,"1500000US090034602011",0,0,0,0,0,0
"1416",90034602021,"1500000US090034602021",0,0,0,0,0,0
"1417",90034602022,"1500000US090034602022",0,0,0,0,0,0
"1418",90034603023,"1500000US090034603023",0,0,0,0,0,0
"1419",90034603011,"1500000US090034603011",0,0,0,0,0,0
"1420",90034603021,"1500000US090034603021",0,0,0,0,0,0
"1421",90034731008,"1500000US090034731008",0,0,0,0,0,0
"1422",90034731007,"1500000US090034731007",0,0,0,0,0,0
"1423",90034734001,"1500000US090034734001",0,0,0,0,0,0
"1424",90034734002,"1500000US090034734002",0,0,0,0,0,0
"1425",90034735019,"1500000US090034735019",0,0,0,0,0,0
"1426",90034735011,"1500000US090034735011",9010.45,68075.851,3,1,59065.401,-2
"1427",90034735018,"1500000US090034735018",0,0,0,0,0,0
"1428",90034735027,"1500000US090034735027",0,0,0,0,0,0
"1429",90035039002,"1500000US090035039002",0,0,0,0,0,0
"1430",90035039005,"1500000US090035039005",0,0,0,0,0,0
"1431",90035039006,"1500000US090035039006",0,0,0,0,0,0
"1432",90035039001,"1500000US090035039001",0,0,0,0,0,0
"1433",90035040002,"1500000US090035040002",0,0,0,0,0,0
"1434",90035040003,"1500000US090035040003",0,0,0,0,0,0
"1435",90035040004,"1500000US090035040004",0,0,0,0,0,0
"1436",90035040001,"1500000US090035040001",0,0,0,0,0,0
"1437",90035041001,"1500000US090035041001",0,0,0,0,0,0
"1438",90035042001,"1500000US090035042001",0,0,0,0,0,0
"1439",90035042003,"1500000US090035042003",0,0,0,0,0,0
"1440",90035042002,"1500000US090035042002",0,0,0,0,0,0
"1441",90034306011,"1500000US090034306011",0,0,0,0,0,0
"1442",90034306021,"1500000US090034306021",0,0,0,0,0,0
"1443",90034306029,"1500000US090034306029",0,106.91,1,1,106.91,0
"1444",90034871009,"1500000US090034871009",0,0,0,0,0,0
"1445",90034871002,"1500000US090034871002",0,0,0,0,0,0
"1446",90034165001,"1500000US090034165001",0,0,0,0,0,0
"1447",90034165002,"1500000US090034165002",0,0,0,0,0,0
"1448",90034165004,"1500000US090034165004",0,0,0,0,0,0
"1449",90034166001,"1500000US090034166001",43388,62775,1,1,19387,0
"1450",90034166002,"1500000US090034166002",0,0,0,0,0,0
"1451",90034167006,"1500000US090034167006",0,0,0,0,0,0
"1452",90034167005,"1500000US090034167005",0,0,0,0,0,0
"1453",90034167002,"1500000US090034167002",0,0,0,0,0,0
"1454",90034167003,"1500000US090034167003",0,0,0,0,0,0
"1455",90034167004,"1500000US090034167004",0,0,0,0,0,0
"1456",90034167001,"1500000US090034167001",0,0,0,0,0,0
"1457",90034057004,"1500000US090034057004",0,0,0,0,0,0
"1458",90034057002,"1500000US090034057002",0,0,0,0,0,0
"1459",90034057003,"1500000US090034057003",0,0,0,0,0,0
"1460",90034058009,"1500000US090034058009",3.1054,4,1,1,0.8946,0
"1461",90034058003,"1500000US090034058003",0,0,0,0,0,0
"1462",90034058002,"1500000US090034058002",0,0,0,0,0,0
"1463",90034603012,"1500000US090034603012",0,0,0,0,0,0
"1464",90035201009,"1500000US090035201009",0,0,0,0,0,0
"1465",90035202012,"1500000US090035202012",0,0,0,0,0,0
"1466",90035202019,"1500000US090035202019",0,0,0,0,0,0
"1467",90035202022,"1500000US090035202022",0,0,0,0,0,0
"1468",90035202029,"1500000US090035202029",0,0,0,0,0,0
"1469",90035203002,"1500000US090035203002",2433,82396,1,1,79963,0
"1470",90035202021,"1500000US090035202021",0,0,0,0,0,0
"1471",90034735029,"1500000US090034735029",0.35,0,1,0,-0.35,-1
"1472",90034735022,"1500000US090034735022",0,0,0,0,0,0
"1473",90034736019,"1500000US090034736019",0,0,0,0,0,0
"1474",90034736011,"1500000US090034736011",529.62,160.373,1,1,-369.247,0
"1475",90034736015,"1500000US090034736015",0,0,0,0,0,0
"1476",90035043002,"1500000US090035043002",0,0,0,0,0,0
"1477",90035043001,"1500000US090035043001",0,0,0,0,0,0
"1478",90035044001,"1500000US090035044001",0,0,0,0,0,0
"1479",90035044002,"1500000US090035044002",0,0,0,0,0,0
"1480",90035044003,"1500000US090035044003",0,0,0,0,0,0
"1481",90035044004,"1500000US090035044004",0,0,0,0,0,0
"1482",90035045001,"1500000US090035045001",0,0,0,0,0,0
"1483",90035045002,"1500000US090035045002",0,0,0,0,0,0
"1484",90035045003,"1500000US090035045003",0,0,0,0,0,0
"1485",90035046002,"1500000US090035046002",0,0,0,0,0,0
"1486",90035046001,"1500000US090035046001",0,0,0,0,0,0
"1487",90035047001,"1500000US090035047001",0,0,0,0,0,0
"1488",90034871004,"1500000US090034871004",0,0,0,0,0,0
"1489",90034871003,"1500000US090034871003",0,0,0,0,0,0
"1490",90034872001,"1500000US090034872001",0,0,0,0,0,0
"1491",90034872009,"1500000US090034872009",0,0,0,0,0,0
"1492",90034872002,"1500000US090034872002",0,0,0,0,0,0
"1493",90034872003,"1500000US090034872003",0,0,0,0,0,0
"1494",90034168001,"1500000US090034168001",0,0,0,0,0,0
"1495",90034168002,"1500000US090034168002",0,0,0,0,0,0
"1496",90034171001,"1500000US090034171001",0,0,0,0,0,0
"1497",90034171002,"1500000US090034171002",0,0,0,0,0,0
"1498",90034172002,"1500000US090034172002",0,0,0,0,0,0
"1499",90034173001,"1500000US090034173001",0,0,0,0,0,0
"1500",90034174002,"1500000US090034174002",0,0,0,0,0,0
"1501",90034174001,"1500000US090034174001",0,0,0,0,0,0
"1502",90034058001,"1500000US090034058001",0,0,0,0,0,0
"1503",90034059002,"1500000US090034059002",0,0,0,0,0,0
"1504",90034059003,"1500000US090034059003",0,0,0,0,0,0
"1505",90034059001,"1500000US090034059001",0,0,0,0,0,0
"1506",90034060014,"1500000US090034060014",0,0,0,0,0,0
"1507",90035203001,"1500000US090035203001",0,0,0,0,0,0
"1508",90035203005,"1500000US090035203005",0,0,0,0,0,0
"1509",90035203003,"1500000US090035203003",0,0,0,0,0,0
"1510",90035204003,"1500000US090035204003",0,0,0,0,0,0
"1511",90035204009,"1500000US090035204009",0,0,0,0,0,0
"1512",90034736022,"1500000US090034736022",0,0,0,0,0,0
"1513",90034736029,"1500000US090034736029",0,0,0,0,0,0
"1514",90034737007,"1500000US090034737007",47003.33,0.7,1,1,-47002.63,0
"1515",90034737005,"1500000US090034737005",0,0,0,0,0,0
"1516",90034737006,"1500000US090034737006",0,0,0,0,0,0
"1517",90034737003,"1500000US090034737003",0,0,0,0,0,0
"1518",90034737001,"1500000US090034737001",0,0,0,0,0,0
"1519",90035047002,"1500000US090035047002",0,0,0,0,0,0
"1520",90035047003,"1500000US090035047003",0,0,0,0,0,0
"1521",90035048004,"1500000US090035048004",0,0,0,0,0,0
"1522",90035048003,"1500000US090035048003",0,0,0,0,0,0
"1523",90035048002,"1500000US090035048002",0,0,0,0,0,0
"1524",90035048001,"1500000US090035048001",0,0,0,0,0,0
"1525",90035049001,"1500000US090035049001",0,0,0,0,0,0
"1526",90035049002,"1500000US090035049002",0,0,0,0,0,0
"1527",90035049003,"1500000US090035049003",0,0,0,0,0,0
"1528",90033301001,"1500000US090033301001",0,0,0,0,0,0
"1529",90033301002,"1500000US090033301002",0,0,0,0,0,0
"1530",90035141009,"1500000US090035141009",0,11,1,2,11,1
"1531",90034873009,"1500000US090034873009",0,0,0,0,0,0
"1532",90034873001,"1500000US090034873001",135,5346.7,1,2,5211.7,1
"1533",90034874002,"1500000US090034874002",7460,0,1,1,-7460,0
"1534",90034874009,"1500000US090034874009",0,0,0,0,0,0
"1535",90034874001,"1500000US090034874001",0,0,0,0,0,0
"1536",90034771015,"1500000US090034771015",0,0,0,0,0,0
"1537",90034771017,"1500000US090034771017",0,0,0,0,0,0
"1538",90034175002,"1500000US090034175002",0,0,0,0,0,0
"1539",90034175003,"1500000US090034175003",0,0,0,0,0,0
"1540",90034175004,"1500000US090034175004",0,0,0,0,0,0
"1541",90034926006,"1500000US090034926006",0,0,0,0,0,0
"1542",90034941003,"1500000US090034941003",0,0,0,0,0,0
"1543",90034941002,"1500000US090034941002",0.3,4,1,1,3.7,0
"1544",90034941006,"1500000US090034941006",0,0,0,0,0,0
"1545",90034060013,"1500000US090034060013",0,0,0,0,0,0
"1546",90034060021,"1500000US090034060021",0,0,0,0,0,0
"1547",90034060022,"1500000US090034060022",0,0,0,0,0,0
"1548",90034061001,"1500000US090034061001",0,0,0,0,0,0
"1549",90034061002,"1500000US090034061002",0,0,0,0,0,0
"1550",90034061003,"1500000US090034061003",122,1.26,1,1,-120.74,0
"1551",90034205003,"1500000US090034205003",0,0,1,1,0,0
"1552",90034101009,"1500000US090034101009",0,0,0,0,0,0
"1553",90034101003,"1500000US090034101003",0,0,0,0,0,0
"1554",90034101002,"1500000US090034101002",0,0,0,0,0,0
"1555",90034101004,"1500000US090034101004",0,0,0,0,0,0
"1556",90034101001,"1500000US090034101001",0,0,0,0,0,0
"1557",90035204001,"1500000US090035204001",0,0,0,0,0,0
"1558",90035205011,"1500000US090035205011",0,0,0,0,0,0
"1559",90035205019,"1500000US090035205019",0,0,0,0,0,0
"1560",90035203004,"1500000US090035203004",0,0,0,0,0,0
"1561",90035204002,"1500000US090035204002",0,0,0,0,0,0
"1562",90034681013,"1500000US090034681013",0,0,0,0,0,0
"1563",90034681011,"1500000US090034681011",0,0,0,0,0,0
"1564",90034681014,"1500000US090034681014",0,0,0,0,0,0
"1565",90034681015,"1500000US090034681015",0,0,0,0,0,0
"1566",90034681021,"1500000US090034681021",0,0,0,0,0,0
"1567",90034681023,"1500000US090034681023",0,0,0,0,0,0
"1568",90034737002,"1500000US090034737002",0,0,0,0,0,0
"1569",90034737004,"1500000US090034737004",0,0,0,0,0,0
"1570",90034738002,"1500000US090034738002",538.4,63.72,1,1,-474.68,0
"1571",90034738004,"1500000US090034738004",0,0,0,0,0,0
"1572",90034761009,"1500000US090034761009",0,0,0,0,0,0
"1573",90034761001,"1500000US090034761001",108732.000151899,55462,1,2,-53270.0001518986,1
"1574",90034761002,"1500000US090034761002",0,0,0,0,0,0
"1575",90035141002,"1500000US090035141002",1912.3,1438.38885,6,3,-473.91115,-3
"1576",90035141001,"1500000US090035141001",2556.2803,0,2,0,-2556.2803,-2
"1577",90035142002,"1500000US090035142002",0,0,1,1,0,0
"1578",90035142003,"1500000US090035142003",530,25.0943,1,1,-504.9057,0
"1579",90035142001,"1500000US090035142001",0,0,0,0,0,0
"1580",90035150001,"1500000US090035150001",0,0,0,0,0,0
"1581",90034771014,"1500000US090034771014",0,0,0,0,0,0
"1582",90034771023,"1500000US090034771023",0,0,0,1,0,1
"1583",90034771022,"1500000US090034771022",0,0,0,0,0,0
"1584",90034771021,"1500000US090034771021",0,0,0,0,0,0
"1585",90034941001,"1500000US090034941001",0,0,0,0,0,0
"1586",90034942014,"1500000US090034942014",0,0,0,1,0,1
"1587",90034942011,"1500000US090034942011",0,0,0,0,0,0
"1588",90034942013,"1500000US090034942013",0,0,0,0,0,0
"1589",90034942012,"1500000US090034942012",0,0,0,0,0,0
"1590",90034942021,"1500000US090034942021",0,0,0,0,0,0
"1591",90034641011,"1500000US090034641011",0,0,0,0,0,0
"1592",90034641012,"1500000US090034641012",0,0,0,0,0,0
"1593",90034641013,"1500000US090034641013",0,0,0,0,0,0
"1594",90034641022,"1500000US090034641022",0,0,0,0,0,0
"1595",90034641023,"1500000US090034641023",0,0,0,0,0,0
"1596",90034641021,"1500000US090034641021",0,0,0,0,0,0
"1597",90034681012,"1500000US090034681012",0,0,0,0,0,0
"1598",90034681022,"1500000US090034681022",0,0,0,0,0,0
"1599",90035001001,"1500000US090035001001",0,0,0,0,0,0
"1600",90035002001,"1500000US090035002001",0,0,0,0,0,0
"1601",90035003001,"1500000US090035003001",0,0,0,0,0,0
"1602",90035003002,"1500000US090035003002",0,0,0,0,0,0
"1603",90035004001,"1500000US090035004001",0,0,0,0,0,0
"1604",90035005001,"1500000US090035005001",0,0,0,0,0,0
"1605",90035005002,"1500000US090035005002",0,0,0,0,0,0
"1606",90035009003,"1500000US090035009003",0,0,0,0,0,0
"1607",90035007009,"1500000US090035007009",0,0,1,1,0,0
"1608",90035021002,"1500000US090035021002",0,0,0,0,0,0
"1609",90035009001,"1500000US090035009001",0,0,0,0,0,0
"1610",90034762002,"1500000US090034762002",0,0,0,0,0,0
"1611",90034762001,"1500000US090034762001",0,0,0,0,0,0
"1612",90034763003,"1500000US090034763003",0,0,0,0,0,0
"1613",90034763001,"1500000US090034763001",0,0,0,0,0,0
"1614",90034763002,"1500000US090034763002",0,0,0,0,0,0
"1615",90034875001,"1500000US090034875001",0,0,0,0,0,0
"1616",90035150003,"1500000US090035150003",0,0,0,0,0,0
"1617",90035151012,"1500000US090035151012",0,0,0,0,0,0
"1618",90035151011,"1500000US090035151011",0,0,0,0,0,0
"1619",90035151022,"1500000US090035151022",0,0,0,0,0,0
"1620",90035151021,"1500000US090035151021",0,0,0,0,0,0
"1621",90035151024,"1500000US090035151024",0,0,0,0,0,0
"1622",90035151023,"1500000US090035151023",0,0,0,0,0,0
"1623",90034772003,"1500000US090034772003",0,0,0,0,0,0
"1624",90034772001,"1500000US090034772001",0,0,0,0,0,0
"1625",90034772002,"1500000US090034772002",0,0,0,0,0,0
"1626",90034961003,"1500000US090034961003",7363.46,36806.2616,3,3,29442.8016,0
"1627",90034961001,"1500000US090034961001",132.9969,6.8724,2,1,-126.1245,-1
"1628",90034961002,"1500000US090034961002",67011.54,24921,2,1,-42090.54,-1
"1629",90034962003,"1500000US090034962003",0,0,0,0,0,0
"1630",90034942022,"1500000US090034942022",0,0,0,0,0,0
"1631",90034943001,"1500000US090034943001",0,0,0,0,0,0
"1632",90034943002,"1500000US090034943002",0,0,0,0,0,0
"1633",90034943003,"1500000US090034943003",0,0,0,0,0,0
"1634",90034944004,"1500000US090034944004",0,0,0,0,0,0
"1635",90034944003,"1500000US090034944003",0,0,0,0,0,0
"1636",90034944002,"1500000US090034944002",1434.64,81.503,1,1,-1353.137,0
"1637",90034701002,"1500000US090034701002",0,0,0,0,0,0
"1638",90034701005,"1500000US090034701005",0,0,0,0,0,0
"1639",90034701003,"1500000US090034701003",70278.04,35.07,5,3,-70242.97,-2
"1640",90034701001,"1500000US090034701001",0,0,0,0,0,0
"1641",90034735025,"1500000US090034735025",0,0,0,0,0,0
"1642",90034763009,"1500000US090034763009",5062.8,4956.1142,1,1,-106.6858,0
"1643",90035101001,"1500000US090035101001",0,0,0,0,0,0
"1644",90035102002,"1500000US090035102002",0,0,0,0,0,0
"1645",90035010001,"1500000US090035010001",0,0,0,0,0,0
"1646",90035011001,"1500000US090035011001",0,0,0,0,0,0
"1647",90035012001,"1500000US090035012001",0,0,0,0,0,0
"1648",90035012002,"1500000US090035012002",0,0,0,0,0,0
"1649",90035013002,"1500000US090035013002",0,0,0,0,0,0
"1650",90035013001,"1500000US090035013001",0,0,0,0,0,0
"1651",90035014001,"1500000US090035014001",0,0,0,0,0,0
"1652",90035015001,"1500000US090035015001",0,0,0,0,0,0
"1653",90035015002,"1500000US090035015002",0,0,0,0,0,0
"1654",90035017001,"1500000US090035017001",0,0,0,0,0,0
"1655",90035152001,"1500000US090035152001",0,0,0,0,0,0
"1656",90035152002,"1500000US090035152002",0,0,0,0,0,0
"1657",90034205004,"1500000US090034205004",0,0,0,0,0,0
"1658",90034205002,"1500000US090034205002",0,0,0,0,0,0
"1659",90034206001,"1500000US090034206001",0,0,1,0,0,-1
"1660",90034206003,"1500000US090034206003",0,0,0,0,0,0
"1661",90034206002,"1500000US090034206002",0,0,0,0,0,0
"1662",90034962004,"1500000US090034962004",0,0,0,0,0,0
"1663",90034962005,"1500000US090034962005",0,0,0,0,0,0
"1664",90034962002,"1500000US090034962002",0,0,0,0,0,0
"1665",90034962001,"1500000US090034962001",0,0,0,0,0,0
"1666",90034963002,"1500000US090034963002",0,0,0,0,0,0
"1667",90034963001,"1500000US090034963001",0,0,0,0,0,0
"1668",90034963005,"1500000US090034963005",0,0,0,0,0,0
"1669",90034963004,"1500000US090034963004",0,0,0,0,0,0
"1670",90034963003,"1500000US090034963003",0,0,0,0,0,0
"1671",90034964002,"1500000US090034964002",0,0,0,0,0,0
"1672",90034944001,"1500000US090034944001",0,0,0,0,0,0
"1673",90034945001,"1500000US090034945001",78.2,226.1,2,2,147.9,0
"1674",90034945003,"1500000US090034945003",0,0,0,0,0,0
"1675",90034945002,"1500000US090034945002",0,0,0,0,0,0
"1676",90034945004,"1500000US090034945004",0,0,0,0,0,0
"1677",90034946009,"1500000US090034946009",21435.66,15689.4475,3,4,-5746.2125,1
"1678",90035102001,"1500000US090035102001",0,0,0,0,0,0
"1679",90035103003,"1500000US090035103003",3640,1251,1,1,-2389,0
"1680",90035103002,"1500000US090035103002",0,0,0,0,0,0
"1681",90035103001,"1500000US090035103001",0,0,0,1,0,1
"1682",90035104002,"1500000US090035104002",0,0,0,0,0,0
"1683",90035104001,"1500000US090035104001",0,0,0,0,0,0
"1684",90035104004,"1500000US090035104004",0,0,0,0,0,0
"1685",90035104003,"1500000US090035104003",0,0,0,0,0,0
"1686",90035018003,"1500000US090035018003",0,0,0,0,0,0
"1687",90035018002,"1500000US090035018002",0,0,0,0,0,0
"1688",90035018001,"1500000US090035018001",0,0,0,0,0,0
"1689",90035021001,"1500000US090035021001",0,0,0,0,0,0
"1690",90035023004,"1500000US090035023004",0,0,0,0,0,0
"1691",90035023001,"1500000US090035023001",0,0,0,0,0,0
"1692",90035023005,"1500000US090035023005",0,0,0,0,0,0
"1693",90035023002,"1500000US090035023002",0,0,0,0,0,0
"1694",90035023003,"1500000US090035023003",0,0,0,0,0,0
"1695",90035024002,"1500000US090035024002",0,0,0,0,0,0
"1696",90035024003,"1500000US090035024003",0,0,0,0,0,0
"1697",90035024001,"1500000US090035024001",0,0,0,0,0,0
"1698",90075901003,"1500000US090075901003",0,0,0,0,0,0
"1699",90076301003,"1500000US090076301003",0,0,0,0,0,0
"1700",90076301006,"1500000US090076301006",0,0,0,0,0,0
"1701",90076301001,"1500000US090076301001",0,0,0,0,0,0
"1702",90076301002,"1500000US090076301002",0,0,0,0,0,0
"1703",90075901004,"1500000US090075901004",0,0,0,0,0,0
"1704",90075901006,"1500000US090075901006",0,0,0,0,0,0
"1705",90075901005,"1500000US090075901005",0,0,0,0,0,0
"1706",90075901007,"1500000US090075901007",0,0,0,0,0,0
"1707",90076301007,"1500000US090076301007",0,0,0,0,0,0
"1708",90075901001,"1500000US090075901001",0,0,0,0,0,0
"1709",90075901002,"1500000US090075901002",0,0,0,0,0,0
"1710",90076401004,"1500000US090076401004",0,0,0,0,0,0
"1711",90076401003,"1500000US090076401003",0,0,0,0,0,0
"1712",90076401005,"1500000US090076401005",0,0,0,0,0,0
"1713",90076401001,"1500000US090076401001",0,0,0,0,0,0
"1714",90076401002,"1500000US090076401002",0,0,0,0,0,0
"1715",90075414003,"1500000US090075414003",0,0,0,0,0,0
"1716",90075801002,"1500000US090075801002",0,0,0,0,0,0
"1717",90075801001,"1500000US090075801001",0,0,0,0,0,0
"1718",90075801004,"1500000US090075801004",0,0,0,0,0,0
"1719",90075801003,"1500000US090075801003",0,0,0,0,0,0
"1720",90075411001,"1500000US090075411001",0,0,0,0,0,0
"1721",90075411002,"1500000US090075411002",0,0,0,0,0,0
"1722",90075412001,"1500000US090075412001",0,0,0,0,0,0
"1723",90075412009,"1500000US090075412009",0,0,1,1,0,0
"1724",90075413002,"1500000US090075413002",0,0,0,0,0,0
"1725",90075413001,"1500000US090075413001",0,0,0,0,0,0
"1726",90075414002,"1500000US090075414002",0,0,0,0,0,0
"1727",90075414001,"1500000US090075414001",14755,11440.8,2,1,-3314.2,-1
"1728",90075414004,"1500000US090075414004",0,0,0,0,0,0
"1729",90075414005,"1500000US090075414005",0,0,0,0,0,0
"1730",90075415001,"1500000US090075415001",0,0,0,0,0,0
"1731",90075415002,"1500000US090075415002",0,0,0,0,0,0
"1732",90075416002,"1500000US090075416002",0,0,0,0,0,0
"1733",90075416001,"1500000US090075416001",0,0,0,0,0,0
"1734",90075417001,"1500000US090075417001",0,0,0,0,0,0
"1735",90075417002,"1500000US090075417002",0,0,0,0,0,0
"1736",90075418009,"1500000US090075418009",0,0,0,0,0,0
"1737",90075419001,"1500000US090075419001",0,0,0,0,0,0
"1738",90075419004,"1500000US090075419004",0,0,0,0,0,0
"1739",90075419003,"1500000US090075419003",0,0,0,0,0,0
"1740",90075419002,"1500000US090075419002",5301.07054660118,44834.8,2,3,39533.7294533988,1
"1741",90075420003,"1500000US090075420003",0,0,0,0,0,0
"1742",90075420001,"1500000US090075420001",0,0,0,0,0,0
"1743",90075420002,"1500000US090075420002",0,0,0,0,0,0
"1744",90075421009,"1500000US090075421009",0,0,0,0,0,0
"1745",90075421002,"1500000US090075421002",0,0,0,0,0,0
"1746",90075421001,"1500000US090075421001",0.86,0,1,0,-0.86,-1
"1747",90075422009,"1500000US090075422009",0,0,0,0,0,0
"1748",90075602001,"1500000US090075602001",0,0,1,1,0,0
"1749",90076701004,"1500000US090076701004",0,0,0,0,0,0
"1750",90076702002,"1500000US090076702002",0,0,0,0,0,0
"1751",90076701003,"1500000US090076701003",0,0,0,0,0,0
"1752",90076701001,"1500000US090076701001",0,0,0,0,0,0
"1753",90076701002,"1500000US090076701002",0,0,0,0,0,0
"1754",90076702003,"1500000US090076702003",0,0,1,1,0,0
"1755",90076702004,"1500000US090076702004",0,0,0,0,0,0
"1756",90076702001,"1500000US090076702001",0,0,0,0,0,0
"1757",90075601001,"1500000US090075601001",0,0,0,0,0,0
"1758",90075601002,"1500000US090075601002",0,0,0,0,0,0
"1759",90075601003,"1500000US090075601003",0,0,0,0,0,0
"1760",90075602002,"1500000US090075602002",2596.78,1567.22,2,2,-1029.56,0
"1761",90075602004,"1500000US090075602004",0,0,0,0,0,0
"1762",90075602003,"1500000US090075602003",0,0,0,0,0,0
"1763",90076801002,"1500000US090076801002",0,0,0,0,0,0
"1764",90076801001,"1500000US090076801001",0,0,0,0,0,0
"1765",90076801005,"1500000US090076801005",0,0,0,0,0,0
"1766",90076801004,"1500000US090076801004",0,0,0,0,0,0
"1767",90076801003,"1500000US090076801003",0,0,0,0,0,0
"1768",90076801006,"1500000US090076801006",0,0,0,0,0,0
"1769",90091942024,"1500000US090091942024",0,0,0,0,0,0
"1770",90070000000,"1500000US090070000000",0,0,0,0,0,0
"1771",90076001003,"1500000US090076001003",5825,1000,1,2,-4825,1
"1772",90076001002,"1500000US090076001002",0,0,0,0,0,0
"1773",90076001001,"1500000US090076001001",0,1.78,0,1,1.78,1
"1774",90076101001,"1500000US090076101001",31541.93,0,2,0,-31541.93,-2
"1775",90076102004,"1500000US090076102004",0,0,1,0,0,-1
"1776",90076102002,"1500000US090076102002",0,0,0,0,0,0
"1777",90076102003,"1500000US090076102003",0,0,0,0,0,0
"1778",90076103003,"1500000US090076103003",0,0,0,0,0,0
"1779",90076103002,"1500000US090076103002",0,0,0,0,0,0
"1780",90076103001,"1500000US090076103001",0,0,0,0,0,0
"1781",90076104002,"1500000US090076104002",0,0,0,0,0,0
"1782",90076104001,"1500000US090076104001",0,0,0,0,0,0
"1783",90076102001,"1500000US090076102001",0,0,0,0,0,0
"1784",90075701001,"1500000US090075701001",0,0,0,0,0,0
"1785",90075701002,"1500000US090075701002",0,0,0,0,0,0
"1786",90075701003,"1500000US090075701003",0,0,0,0,0,0
"1787",90075702002,"1500000US090075702002",0,0,0,0,0,0
"1788",90075702001,"1500000US090075702001",0,0,0,0,0,0
"1789",90075703004,"1500000US090075703004",0,0,0,0,0,0
"1790",90075703001,"1500000US090075703001",0,0,0,0,0,0
"1791",90075703002,"1500000US090075703002",0,0,0,0,0,0
"1792",90075703003,"1500000US090075703003",0,0,0,0,0,0
"1793",90076201002,"1500000US090076201002",0,0,0,0,0,0
"1794",90075851004,"1500000US090075851004",0,0,0,0,0,0
"1795",90076201004,"1500000US090076201004",0,0,0,0,0,0
"1796",90076201001,"1500000US090076201001",0,0,0,0,0,0
